大学,省份,年份,专业,最低分,最低位次,批次
辽宁大学,广东,2021,综合,500,,理科
辽宁大学,广东,2021,综合,506,,文科
辽宁大学,江苏,2021,综合,520,,理科
辽宁大学,江苏,2021,综合,510,,文科
辽宁大学,山西,2022,综合,540,,理科
辽宁大学,山西,2022,综合,506,,文科
辽宁大学,北京,2022,综合,540,,理科
辽宁大学,北京,2022,综合,487,,文科
辽宁大学,上海,2022,综合,536,,理科
辽宁大学,上海,2022,综合,497,,文科
辽宁大学,广东,2022,综合,510,,理科
辽宁大学,广东,2022,综合,483,,文科
辽宁大学,江苏,2022,综合,514,,理科
辽宁大学,江苏,2022,综合,498,,文科
辽宁大学,山西,2023,综合,526,,理科
辽宁大学,山西,2023,综合,518,,文科
辽宁大学,北京,2023,综合,537,,理科
辽宁大学,北京,2023,综合,498,,文科
辽宁大学,上海,2023,综合,521,,理科
辽宁大学,上海,2023,综合,507,,文科
辽宁大学,广东,2023,综合,540,,理科
辽宁大学,广东,2023,综合,491,,文科
辽宁大学,江苏,2023,综合,521,,理科
辽宁大学,江苏,2023,综合,513,,文科
大连海事大学,山西,2021,综合,538,,理科
大连海事大学,山西,2021,综合,519,,文科
大连海事大学,北京,2021,综合,535,,理科
大连海事大学,北京,2021,综合,490,,文科
大连海事大学,上海,2021,综合,521,,理科
大连海事大学,上海,2021,综合,508,,文科
大连海事大学,广东,2021,综合,519,,理科
大连海事大学,广东,2021,综合,487,,文科
大连海事大学,江苏,2021,综合,531,,理科
大连海事大学,江苏,2021,综合,486,,文科
大连海事大学,山西,2022,综合,531,,理科
大连海事大学,山西,2022,综合,512,,文科
大连海事大学,北京,2022,综合,504,,理科
大连海事大学,北京,2022,综合,493,,文科
大连海事大学,上海,2022,综合,523,,理科
大连海事大学,上海,2022,综合,493,,文科
大连海事大学,广东,2022,综合,529,,理科
大连海事大学,广东,2022,综合,490,,文科
大连海事大学,江苏,2022,综合,503,,理科
大连海事大学,江苏,2022,综合,483,,文科
大连海事大学,山西,2023,综合,505,,理科
大连海事大学,山西,2023,综合,512,,文科
大连海事大学,北京,2023,综合,500,,理科
大连海事大学,北京,2023,综合,496,,文科
大连海事大学,上海,2023,综合,521,,理科
大连海事大学,上海,2023,综合,484,,文科
大连海事大学,广东,2023,综合,520,,理科
大连海事大学,广东,2023,综合,514,,文科
大连海事大学,江苏,2023,综合,512,,理科
大连海事大学,江苏,2023,综合,486,,文科
延边大学,山西,2021,综合,518,,理科
延边大学,山西,2021,综合,488,,文科
延边大学,北京,2021,综合,518,,理科
延边大学,北京,2021,综合,493,,文科
延边大学,上海,2021,综合,538,,理科
延边大学,上海,2021,综合,514,,文科
延边大学,广东,2021,综合,511,,理科
延边大学,广东,2021,综合,516,,文科
延边大学,江苏,2021,综合,522,,理科
延边大学,江苏,2021,综合,498,,文科
延边大学,山西,2022,综合,517,,理科
延边大学,山西,2022,综合,496,,文科
延边大学,北京,2022,综合,501,,理科
延边大学,北京,2022,综合,497,,文科
延边大学,上海,2022,综合,526,,理科
延边大学,上海,2022,综合,514,,文科
延边大学,广东,2022,综合,510,,理科
延边大学,广东,2022,综合,508,,文科
延边大学,江苏,2022,综合,521,,理科
延边大学,江苏,2022,综合,515,,文科
延边大学,山西,2023,综合,520,,理科
延边大学,山西,2023,综合,487,,文科
延边大学,北京,2023,综合,518,,理科
延边大学,北京,2023,综合,480,,文科
延边大学,上海,2023,综合,526,,理科
延边大学,上海,2023,综合,512,,文科
延边大学,广东,2023,综合,537,,理科
延边大学,广东,2023,综合,512,,文科
延边大学,江苏,2023,综合,531,,理科
延边大学,江苏,2023,综合,493,,文科
东北师范大学,山西,2021,综合,585,,理科
东北师范大学,山西,2021,综合,566,,文科
东北师范大学,北京,2021,综合,603,,理科
东北师范大学,北京,2021,综合,584,,文科
东北师范大学,上海,2021,综合,583,,理科
东北师范大学,上海,2021,综合,580,,文科
东北师范大学,广东,2021,综合,617,,理科
东北师范大学,广东,2021,综合,573,,文科
东北师范大学,江苏,2021,综合,605,,理科
东北师范大学,江苏,2021,综合,592,,文科
东北师范大学,山西,2022,综合,601,,理科
东北师范大学,山西,2022,综合,570,,文科
东北师范大学,北京,2022,综合,608,,理科
东北师范大学,北京,2022,综合,597,,文科
东北师范大学,上海,2022,综合,617,,理科
东北师范大学,上海,2022,综合,595,,文科
东北师范大学,广东,2022,综合,610,,理科
东北师范大学,广东,2022,综合,579,,文科
东北师范大学,江苏,2022,综合,609,,理科
东北师范大学,江苏,2022,综合,594,,文科
东北师范大学,山西,2023,综合,617,,理科
东北师范大学,山西,2023,综合,586,,文科
东北师范大学,北京,2023,综合,610,,理科
东北师范大学,北京,2023,综合,577,,文科
东北师范大学,上海,2023,综合,601,,理科
东北师范大学,上海,2023,综合,589,,文科
东北师范大学,广东,2023,综合,588,,理科
东北师范大学,广东,2023,综合,574,,文科
东北师范大学,江苏,2023,综合,607,,理科
东北师范大学,江苏,2023,综合,593,,文科
东北林业大学,山西,2021,综合,620,,理科
东北林业大学,山西,2021,综合,563,,文科
东北林业大学,北京,2021,综合,606,,理科
东北林业大学,北京,2021,综合,592,,文科
东北林业大学,上海,2021,综合,581,,理科
东北林业大学,上海,2021,综合,599,,文科
东北林业大学,广东,2021,综合,593,,理科
东北林业大学,广东,2021,综合,598,,文科
东北林业大学,江苏,2021,综合,603,,理科
东北林业大学,江苏,2021,综合,574,,文科
东北林业大学,山西,2022,综合,581,,理科
东北林业大学,山西,2022,综合,569,,文科
东北林业大学,北京,2022,综合,619,,理科
东北林业大学,北京,2022,综合,576,,文科
东北林业大学,上海,2022,综合,584,,理科
东北林业大学,上海,2022,综合,585,,文科
东北林业大学,广东,2022,综合,599,,理科
东北林业大学,广东,2022,综合,594,,文科
东北林业大学,江苏,2022,综合,615,,理科
东北林业大学,江苏,2022,综合,561,,文科
东北林业大学,山西,2023,综合,611,,理科
东北林业大学,山西,2023,综合,577,,文科
东北林业大学,北京,2023,综合,592,,理科
东北林业大学,北京,2023,综合,590,,文科
东北林业大学,上海,2023,综合,616,,理科
东北林业大学,上海,2023,综合,598,,文科
东北林业大学,广东,2023,综合,582,,理科
东北林业大学,广东,2023,综合,599,,文科
东北林业大学,江苏,2023,综合,596,,理科
东北林业大学,江苏,2023,综合,579,,文科
东北农业大学,山西,2021,综合,608,,理科
东北农业大学,山西,2021,综合,582,,文科
东北农业大学,北京,2021,综合,611,,理科
东北农业大学,北京,2021,综合,560,,文科
东北农业大学,上海,2021,综合,587,,理科
东北农业大学,上海,2021,综合,563,,文科
东北农业大学,广东,2021,综合,594,,理科
东北农业大学,广东,2021,综合,568,,文科
东北农业大学,江苏,2021,综合,590,,理科
东北农业大学,江苏,2021,综合,582,,文科
东北农业大学,山西,2022,综合,591,,理科
东北农业大学,山西,2022,综合,571,,文科
东北农业大学,北京,2022,综合,592,,理科
东北农业大学,北京,2022,综合,584,,文科
东北农业大学,上海,2022,综合,598,,理科
东北农业大学,上海,2022,综合,563,,文科
东北农业大学,广东,2022,综合,619,,理科
东北农业大学,广东,2022,综合,593,,文科
东北农业大学,江苏,2022,综合,608,,理科
东北农业大学,江苏,2022,综合,570,,文科
东北农业大学,山西,2023,综合,616,,理科
东北农业大学,山西,2023,综合,580,,文科
东北农业大学,北京,2023,综合,610,,理科
东北农业大学,北京,2023,综合,598,,文科
东北农业大学,上海,2023,综合,610,,理科
东北农业大学,上海,2023,综合,564,,文科
东北农业大学,广东,2023,综合,590,,理科
东北农业大学,广东,2023,综合,597,,文科
东北农业大学,江苏,2023,综合,608,,理科
东北农业大学,江苏,2023,综合,584,,文科
太原理工大学,山西,2021,综合,588,,理科
太原理工大学,山西,2021,综合,560,,文科
太原理工大学,北京,2021,综合,610,,理科
太原理工大学,北京,2021,综合,572,,文科
太原理工大学,上海,2021,综合,617,,理科
太原理工大学,上海,2021,综合,569,,文科
太原理工大学,广东,2021,综合,598,,理科
太原理工大学,广东,2021,综合,600,,文科
太原理工大学,江苏,2021,综合,613,,理科
太原理工大学,江苏,2021,综合,591,,文科
太原理工大学,山西,2022,综合,619,,理科
太原理工大学,山西,2022,综合,577,,文科
太原理工大学,北京,2022,综合,581,,理科
太原理工大学,北京,2022,综合,597,,文科
太原理工大学,上海,2022,综合,599,,理科
太原理工大学,上海,2022,综合,598,,文科
太原理工大学,广东,2022,综合,581,,理科
太原理工大学,广东,2022,综合,583,,文科
太原理工大学,江苏,2022,综合,611,,理科
太原理工大学,江苏,2022,综合,590,,文科
太原理工大学,山西,2023,综合,600,,理科
太原理工大学,山西,2023,综合,571,,文科
太原理工大学,北京,2023,综合,592,,理科
太原理工大学,北京,2023,综合,572,,文科
太原理工大学,上海,2023,综合,589,,理科
太原理工大学,上海,2023,综合,560,,文科
太原理工大学,广东,2023,综合,607,,理科
太原理工大学,广东,2023,综合,583,,文科
太原理工大学,江苏,2023,综合,619,,理科
太原理工大学,江苏,2023,综合,578,,文科
海南大学,山西,2021,综合,504,,理科
海南大学,山西,2021,综合,492,,文科
海南大学,北京,2021,综合,511,,理科
海南大学,北京,2021,综合,519,,文科
海南大学,上海,2021,综合,525,,理科
海南大学,上海,2021,综合,492,,文科
海南大学,广东,2021,综合,539,,理科
海南大学,广东,2021,综合,492,,文科
海南大学,江苏,2021,综合,507,,理科
海南大学,江苏,2021,综合,484,,文科
海南大学,山西,2022,综合,520,,理科
海南大学,山西,2022,综合,502,,文科
海南大学,北京,2022,综合,530,,理科
海南大学,北京,2022,综合,495,,文科
海南大学,上海,2022,综合,526,,理科
海南大学,上海,2022,综合,498,,文科
海南大学,广东,2022,综合,524,,理科
海南大学,广东,2022,综合,497,,文科
海南大学,江苏,2022,综合,532,,理科
海南大学,江苏,2022,综合,493,,文科
海南大学,山西,2023,综合,501,,理科
海南大学,山西,2023,综合,493,,文科
海南大学,北京,2023,综合,534,,理科
海南大学,北京,2023,综合,498,,文科
海南大学,上海,2023,综合,534,,理科
海南大学,上海,2023,综合,515,,文科
海南大学,广东,2023,综合,503,,理科
海南大学,广东,2023,综合,511,,文科
海南大学,江苏,2023,综合,532,,理科
海南大学,江苏,2023,综合,502,,文科
西南大学,山西,2021,综合,537,,理科
西南大学,山西,2021,综合,514,,文科
西南大学,北京,2021,综合,529,,理科
西南大学,北京,2021,综合,503,,文科
西南大学,上海,2021,综合,537,,理科
西南大学,上海,2021,综合,507,,文科
西南大学,广东,2021,综合,504,,理科
西南大学,广东,2021,综合,494,,文科
西南大学,江苏,2021,综合,508,,理科
西南大学,江苏,2021,综合,485,,文科
西南大学,山西,2022,综合,525,,理科
西南大学,山西,2022,综合,508,,文科
西南大学,北京,2022,综合,534,,理科
西南大学,北京,2022,综合,499,,文科
西南大学,上海,2022,综合,527,,理科
西南大学,上海,2022,综合,513,,文科
西南大学,广东,2022,综合,513,,理科
西南大学,广东,2022,综合,508,,文科
西南大学,江苏,2022,综合,524,,理科
西南大学,江苏,2022,综合,508,,文科
西南大学,山西,2023,综合,521,,理科
西南大学,山西,2023,综合,516,,文科
西南大学,北京,2023,综合,505,,理科
西南大学,北京,2023,综合,491,,文科
西南大学,上海,2023,综合,533,,理科
西南大学,上海,2023,综合,503,,文科
西南大学,广东,2023,综合,523,,理科
西南大学,广东,2023,综合,518,,文科
西南大学,江苏,2023,综合,508,,理科
西南大学,江苏,2023,综合,481,,文科
上海海洋大学,山西,2021,综合,608,,理科
上海海洋大学,山西,2021,综合,580,,文科
上海海洋大学,北京,2021,综合,591,,理科
上海海洋大学,北京,2021,综合,564,,文科
上海海洋大学,上海,2021,综合,585,,理科
上海海洋大学,上海,2021,综合,576,,文科
上海海洋大学,广东,2021,综合,581,,理科
上海海洋大学,广东,2021,综合,565,,文科
上海海洋大学,江苏,2021,综合,600,,理科
上海海洋大学,江苏,2021,综合,561,,文科
上海海洋大学,山西,2022,综合,589,,理科
上海海洋大学,山西,2022,综合,581,,文科
上海海洋大学,北京,2022,综合,604,,理科
上海海洋大学,北京,2022,综合,570,,文科
上海海洋大学,上海,2022,综合,587,,理科
上海海洋大学,上海,2022,综合,571,,文科
上海海洋大学,广东,2022,综合,615,,理科
上海海洋大学,广东,2022,综合,577,,文科
上海海洋大学,江苏,2022,综合,607,,理科
上海海洋大学,江苏,2022,综合,572,,文科
上海海洋大学,山西,2023,综合,601,,理科
上海海洋大学,山西,2023,综合,570,,文科
上海海洋大学,北京,2023,综合,583,,理科
上海海洋大学,北京,2023,综合,591,,文科
上海海洋大学,上海,2023,综合,586,,理科
上海海洋大学,上海,2023,综合,582,,文科
上海海洋大学,广东,2023,综合,603,,理科
上海海洋大学,广东,2023,综合,565,,文科
上海海洋大学,江苏,2023,综合,619,,理科
上海海洋大学,江苏,2023,综合,591,,文科
上海中医药大学,山西,2021,综合,500,,理科
上海中医药大学,山西,2021,综合,505,,文科
上海中医药大学,北京,2021,综合,538,,理科
上海中医药大学,北京,2021,综合,485,,文科
上海中医药大学,上海,2021,综合,520,,理科
上海中医药大学,上海,2021,综合,518,,文科
上海中医药大学,广东,2021,综合,510,,理科
上海中医药大学,广东,2021,综合,504,,文科
上海中医药大学,江苏,2021,综合,522,,理科
